"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","PARABANIC.ACID.NIST","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 464991; quant.mz: 100; Binbase_ID: 4944; KEGG: C00802; PubChem: 67126; InChI_Key: ZFLIKDUSUDBGCD-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PALMITOLEIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 704511; quant.mz: 311; Binbase_ID: 31379; KEGG: C08362; PubChem: 445638; InChI_Key: SECPZKHBENQXJG-FPLPWBNLSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PALMITIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 713809; quant.mz: 313; Binbase_ID: 11; KEGG: C00249; PubChem: 985; InChI_Key: IPCSVZSSVZVIGE-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","OXOPROLINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 485935; quant.mz: 156; Binbase_ID: 10; KEGG: C01879; PubChem: 7405; InChI_Key: ODHCTXKNWHHXJC-VKHMYHEASA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ORNITHINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 619548; quant.mz: 142; Binbase_ID: 1964; KEGG: C00077; PubChem: 6262; InChI_Key: AHLPHDHHMVZTML-BYPYZUCNSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","OLEIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 781527; quant.mz: 339; Binbase_ID: 1677; KEGG: C00712; PubChem: 445639; InChI_Key: ZQPPMHVWECSIRJ-KTKRTIGZSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","OCTADECANOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 755409; quant.mz: 327; Binbase_ID: 997; KEGG: D01924; PubChem: 8221; InChI_Key: GLDOVTGHNKAZLK-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","NAPROXEN","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 737107; quant.mz: 185; Binbase_ID: 21504; KEGG: C01517; PubChem: 156391; InChI_Key: CMWTZPSULFXXJA-VIFPVBQESA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","N.METHYLALANINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 288133; quant.mz: 130; Binbase_ID: 46153; KEGG: C02721; PubChem: 5288725; InChI_Key: GDFAOVXKHJXLEI-VKHMYHEASA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","N.ACETYLMANNOSAMINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 735323; quant.mz: 319; Binbase_ID: 3244; KEGG: C00645; PubChem: 439281; InChI_Key: OVRNDRQMDRJTHS-ZTVVOAFPSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","N.ACETYLGLUTAMATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 477776; quant.mz: 158; Binbase_ID: 84199; KEGG: C00624; PubChem: 70914; InChI_Key: RFMMMVDNIPUKGG-YFKPBYRVSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MYRISTIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 634414; quant.mz: 285; Binbase_ID: 127; KEGG: C06424; PubChem: 11005; InChI_Key: TUNFSRHWOTWDNC-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MYO.INOSITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 730022; quant.mz: 305; Binbase_ID: 1741; KEGG: C00137; PubChem: 892; InChI_Key: CDAISMWEOUEBRE-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","METHIONINE.SULFOXIDE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 637588; quant.mz: 128; Binbase_ID: 1678; KEGG: C02989; PubChem: 158980; InChI_Key: QEFRNWWLZKMPFJ-YGVKFDHGSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","METHANOLPHOSPHATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 289520; quant.mz: 241; Binbase_ID: 5393; KEGG: n/a; PubChem: 13130; InChI_Key: CAAULPUQFIIOTL-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MANNOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 645856; quant.mz: 205; Binbase_ID: 70; KEGG: C00159; PubChem: 18950; InChI_Key: WQZGKKKJIJFFOK-QTVWNMPRSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MALTOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 946601; quant.mz: 204; Binbase_ID: 1979; KEGG: C00208; PubChem: 439186; InChI_Key: GUBGYTABKSRVRQ-PICCSMPSSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MALIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 463180; quant.mz: 233; Binbase_ID: 1391; KEGG: C00711; PubChem: 525; InChI_Key: BJEPYKJPYRNKOW-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","MALEIMIDE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 245118; quant.mz: 154; Binbase_ID: 1743; KEGG: C07272; PubChem: 10935; InChI_Key: PEEHTFAAVSWFBL-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LYXITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 573587; quant.mz: 217; Binbase_ID: 233; KEGG: C00532; PubChem: 439255; InChI_Key: HEBKCHPVOIAQTA-IMJSIDKUSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LYSINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 663483; quant.mz: 156; Binbase_ID: 12; KEGG: C00047; PubChem: 5962; InChI_Key: KDXKERNSBIXSRK-YFKPBYRVSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LINOLEIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 777414; quant.mz: 150; Binbase_ID: 165; KEGG: C01595; PubChem: 5280450; InChI_Key: OYHQOLUKZRVURQ-HZJYTTRNSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LEVOGLUCOSAN","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 569637; quant.mz: 204; Binbase_ID: 3169; KEGG: n/a; PubChem: 2724705; InChI_Key: TWNIBLMWSKIRAT-VFUOTHLCSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LEUCINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 345168; quant.mz: 158; Binbase_ID: 84921; KEGG: C00123; PubChem: 6106; InChI_Key: ROHFNLRQFUQHCH-YFKPBYRVSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LAURIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 547906; quant.mz: 117; Binbase_ID: 49; KEGG: C02679; PubChem: 3893; InChI_Key: POULHZVOKOAJMA-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","LACTIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 219848; quant.mz: 191; Binbase_ID: 46123; KEGG: C01432; PubChem: 612; InChI_Key: JVTAAEKCZFNVCJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ISOTHREONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 489385; quant.mz: 292; Binbase_ID: 1679; KEGG: C00639; PubChem: 151152; InChI_Key: JPIJQSOTBSSVTP-GBXIJSLDSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ISOLEUCINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 359251; quant.mz: 158; Binbase_ID: 15; KEGG: C00407; PubChem: 6306; InChI_Key: AGPKZVBTJJNPAG-WHFBIAKZSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ISOHEXONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 693484; quant.mz: 333; Binbase_ID: 114239; KEGG: n/a; PubChem: 604; InChI_Key: RGHNJXZEOKUKBD-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ISODEOXYTETRONIC.ACID.NIST","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 390517; quant.mz: 117; Binbase_ID: 4544; KEGG: n/a; PubChem: 192742; InChI_Key: UFYGCFHQAXXBCF-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","ISOCITRIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 617338; quant.mz: 245; Binbase_ID: 32122; KEGG: C00451; PubChem: 5318532; InChI_Key: ODBLHEXUDAPZAU-ZAFYKAAXSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","INOSINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 897434; quant.mz: 230; Binbase_ID: 84524; KEGG: C00294; PubChem: 6021; InChI_Key: UGQMRVRMYYASKQ-KQYNXXCUSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","INDOLE.3.LACTATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 764586; quant.mz: 202; Binbase_ID: 724; KEGG: C02043; PubChem: 92904; InChI_Key: XGILAAMKEQUXLS-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","INDOLE.3.ACETATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 684929; quant.mz: 202; Binbase_ID: 69; KEGG: C00954; PubChem: 802; InChI_Key: SEOVTRFCIGRIMH-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","IBUPROFEN","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 537635; quant.mz: 160; Binbase_ID: 47167; KEGG: C01588; PubChem: 3672; InChI_Key: HEFNNWSXXWATRW-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HYPOXANTHINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 619128; quant.mz: 265; Binbase_ID: 1663; KEGG: C00262; PubChem: 790; InChI_Key: FDGQSTZJBFJUBT-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HYDROXYPROLINE.DIPEPTIDE.NIST","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 879596; quant.mz: 156; Binbase_ID: 12279; KEGG: n/a; PubChem: 61159526; InChI_Key: HXWNRESJYUCPRA-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HYDROXYLAMINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 255241; quant.mz: 146; Binbase_ID: 139; KEGG: C00192; PubChem: 787; InChI_Key: AVXURJPOCDRRFD-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HISTIDINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 664395; quant.mz: 154; Binbase_ID: 58170; KEGG: C00135; PubChem: 6274; InChI_Key: HNDVDQJCIGZPNO-YFKPBYRVSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HEXURONIC.ACID2","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 673957; quant.mz: 333; Binbase_ID: 14775; KEGG: n/a; PubChem: 152867; InChI_Key: IAJILQKETJEXLJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HEXITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 704741; quant.mz: 217; Binbase_ID: 255; KEGG: C00392; PubChem: 453; InChI_Key: FBPFZTCFMRRESA-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","HEPTADECANOIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 751309; quant.mz: 117; Binbase_ID: 727; KEGG: n/a; PubChem: 10465; InChI_Key: KEMQGTRYUADPNZ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCOLIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 227636; quant.mz: 177; Binbase_ID: 1971; KEGG: C00160; PubChem: 757; InChI_Key: AEMRFAOFKBGASW-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 368707; quant.mz: 248; Binbase_ID: 6; KEGG: C00037; PubChem: 750; InChI_Key: DHMQDGOQFOQNFH-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCEROL.ALPHA.PHOSPHATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 593299; quant.mz: 357; Binbase_ID: 62254; KEGG: C03189; PubChem: 754; InChI_Key: AWUCVROLDVIAJX-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCEROL.3.GALACTOSIDE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 805227; quant.mz: 204; Binbase_ID: 1693; KEGG: C05401; PubChem: 16048618; InChI_Key: NHJUPBDCSOGIKX-NTXXKDEISA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCEROL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 344428; quant.mz: 205; Binbase_ID: 102844; KEGG: C00116; PubChem: 753; InChI_Key: PEDCQBHIVMGVHV-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLYCERIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 377495; quant.mz: 189; Binbase_ID: 48; KEGG: C00258; PubChem: 439194; InChI_Key: RBNPOMFGQQGHHO-UWTATZPHSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLUTAMINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 600315; quant.mz: 156; Binbase_ID: 18; KEGG: C00064; PubChem: 5961; InChI_Key: ZDXPYRJPNDTMRX-VKHMYHEASA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLUTAMIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 529100; quant.mz: 246; Binbase_ID: 28; KEGG: C00025; PubChem: 33032; InChI_Key: WHUUTDBJXJRKMK-VKHMYHEASA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLUCOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 650867; quant.mz: 319; Binbase_ID: 5; KEGG: C00221; PubChem: 64689; InChI_Key: WQZGKKKJIJFFOK-VFUOTHLCSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLUCONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 693148; quant.mz: 333; Binbase_ID: 7501; KEGG: C00800; PubChem: 6857417; InChI_Key: RGHNJXZEOKUKBD-QTBDOELSSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","GLUCOHEPTULOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 828606; quant.mz: 217; Binbase_ID: 3191; KEGG: C02076; PubChem: 5459879; InChI_Key: HSNZZMHEPUFJNZ-SHUUEZRQSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","FUMARIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 390016; quant.mz: 245; Binbase_ID: 14755; KEGG: C00122; PubChem: 444972; InChI_Key: VZCYOOQTPOCHFL-OWOJBTEDSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
