Date,Time,CO2(mmHg),CRC,
2023-08-24,16:06:32.73,9,18943,
2023-08-24,16:06:32.97,6,23704,
2023-08-24,16:06:33.34,5,27864,
2023-08-24,16:06:33.50,5,27564,
2023-08-24,16:06:33.74,7,33724,
2023-08-24,16:06:34.00,14,17952,
2023-08-24,16:06:34.26,21,42560,
2023-08-24,16:06:34.51,27,41843,
2023-08-24,16:06:34.72,30,26694,
2023-08-24,16:06:34.96,33,13488,
2023-08-24,16:06:35.31,35,14355,
2023-08-24,16:06:35.49,35,62079,
2023-08-24,16:06:35.76,27,2100,
2023-08-24,16:06:36.01,17,13956,
2023-08-24,16:06:36.25,12,52023,
2023-08-24,16:06:36.50,9,22374,
2023-08-24,16:06:36.74,7,64027,
2023-08-24,16:06:36.96,6,60394,
2023-08-24,16:06:37.30,8,4531,
2023-08-24,16:06:37.46,14,17777,
2023-08-24,16:06:37.75,21,50150,
2023-08-24,16:06:38.00,26,26789,
2023-08-24,16:06:38.24,30,63349,
2023-08-24,16:06:38.51,33,18736,
2023-08-24,16:06:38.75,35,57808,
2023-08-24,16:06:39.00,34,32292,
2023-08-24,16:06:39.36,24,19057,
2023-08-24,16:06:39.47,16,5971,
2023-08-24,16:06:39.71,11,36257,
2023-08-24,16:06:40.00,8,8509,
2023-08-24,16:06:40.24,7,49009,
2023-08-24,16:06:40.51,7,25824,
2023-08-24,16:06:40.75,13,35431,
2023-08-24,16:06:40.99,21,48861,
2023-08-24,16:06:41.33,26,41013,
2023-08-24,16:06:41.47,30,31972,
2023-08-24,16:06:41.71,32,6627,
2023-08-24,16:06:41.97,33,26612,
2023-08-24,16:06:42.25,34,45367,
2023-08-24,16:06:42.50,35,26896,
2023-08-24,16:06:42.75,36,37972,
2023-08-24,16:06:42.99,36,40924,
2023-08-24,16:06:43.34,37,19526,
2023-08-24,16:06:43.50,38,22687,
2023-08-24,16:06:43.72,38,38748,
2023-08-24,16:06:43.96,38,40697,
2023-08-24,16:06:44.22,38,4933,
2023-08-24,16:06:44.51,38,13782,
2023-08-24,16:06:44.74,38,40385,
2023-08-24,16:06:45.00,38,39765,
2023-08-24,16:06:45.33,38,47975,
2023-08-24,16:06:45.49,38,13704,
2023-08-24,16:06:45.75,37,24701,
2023-08-24,16:06:45.97,36,38764,
2023-08-24,16:06:46.21,36,20798,
2023-08-24,16:06:46.45,35,138,
2023-08-24,16:06:46.75,34,64859,
2023-08-24,16:06:47.00,33,51209,
2023-08-24,16:06:47.32,32,29019,
2023-08-24,16:06:47.48,31,43751,
2023-08-24,16:06:47.75,29,64484,
2023-08-24,16:06:47.99,28,50013,
2023-08-24,16:06:48.23,27,36781,
2023-08-24,16:06:48.47,26,47227,
2023-08-24,16:06:48.72,25,159,
2023-08-24,16:06:48.99,24,24562,
2023-08-24,16:06:49.39,25,44306,
2023-08-24,16:06:49.50,25,34959,
2023-08-24,16:06:49.75,24,5033,
2023-08-24,16:06:49.99,23,33206,
2023-08-24,16:06:50.24,22,57973,
2023-08-24,16:06:50.46,21,32324,
2023-08-24,16:06:50.71,19,1929,
2023-08-24,16:06:50.96,19,57598,
2023-08-24,16:06:51.33,18,12617,
2023-08-24,16:06:51.49,17,44952,
2023-08-24,16:06:51.74,16,29491,
2023-08-24,16:06:51.98,16,30907,
2023-08-24,16:06:52.24,15,44308,
2023-08-24,16:06:52.48,14,39151,
2023-08-24,16:06:52.73,14,47856,
2023-08-24,16:06:52.95,13,28225,
2023-08-24,16:06:53.30,13,36039,
2023-08-24,16:06:53.48,12,30106,
2023-08-24,16:06:53.75,12,39424,
2023-08-24,16:06:54.00,11,58205,
2023-08-24,16:06:54.24,11,57627,
2023-08-24,16:06:54.48,11,59345,
2023-08-24,16:06:54.75,10,15226,
2023-08-24,16:06:54.97,10,65370,
2023-08-24,16:06:55.30,9,49834,
2023-08-24,16:06:55.46,9,33511,
2023-08-24,16:06:55.75,9,63465,
2023-08-24,16:06:55.99,9,30579,
2023-08-24,16:06:56.24,8,18873,
2023-08-24,16:06:56.49,8,48570,
2023-08-24,16:06:56.73,8,15299,
2023-08-24,16:06:57.00,8,32682,
2023-08-24,16:06:57.30,7,33094,
2023-08-24,16:06:57.46,7,49419,
2023-08-24,16:06:57.71,7,32500,
2023-08-24,16:06:57.99,7,13471,
2023-08-24,16:06:58.23,7,14882,
2023-08-24,16:06:58.49,8,36658,
2023-08-24,16:06:58.73,11,54393,
2023-08-24,16:06:59.00,13,54107,
2023-08-24,16:06:59.37,12,18782,
2023-08-24,16:06:59.46,12,11086,
2023-08-24,16:06:59.70,11,32120,
2023-08-24,16:06:59.95,11,56972,
2023-08-24,16:07:00.24,10,29378,
2023-08-24,16:07:00.48,9,32481,
2023-08-24,16:07:00.74,9,57089,
2023-08-24,16:07:00.98,9,24475,
2023-08-24,16:07:01.33,8,35962,
2023-08-24,16:07:01.49,8,33541,
2023-08-24,16:07:01.71,8,59412,
2023-08-24,16:07:01.95,7,64883,
2023-08-24,16:07:02.21,7,1023,
2023-08-24,16:07:02.50,7,4767,
2023-08-24,16:07:02.74,7,40173,
2023-08-24,16:07:02.99,6,23026,
2023-08-24,16:07:03.23,6,26055,
2023-08-24,16:07:03.50,6,39375,
2023-08-24,16:07:03.74,6,6077,
2023-08-24,16:07:03.97,6,17353,
2023-08-24,16:07:04.21,6,37355,
2023-08-24,16:07:04.45,6,38559,
2023-08-24,16:07:04.74,5,23466,
2023-08-24,16:07:04.98,5,56112,
2023-08-24,16:07:05.31,5,54920,
2023-08-24,16:07:05.50,5,28089,
2023-08-24,16:07:05.74,5,58315,
2023-08-24,16:07:05.98,5,25425,
2023-08-24,16:07:06.21,5,42075,
2023-08-24,16:07:06.45,5,41775,
2023-08-24,16:07:06.69,5,43166,
2023-08-24,16:07:06.99,5,52583,
2023-08-24,16:07:07.31,5,46699,
2023-08-24,16:07:07.48,5,8904,
2023-08-24,16:07:07.74,4,45081,
2023-08-24,16:07:07.98,4,12419,
2023-08-24,16:07:08.24,4,6567,
2023-08-24,16:07:08.46,4,14666,
2023-08-24,16:07:08.70,4,61441,
2023-08-24,16:07:08.95,4,33772,
2023-08-24,16:07:09.37,4,36939,
2023-08-24,16:07:09.48,4,9073,
2023-08-24,16:07:09.74,4,33425,
2023-08-24,16:07:09.97,4,55013,
2023-08-24,16:07:10.24,4,52697,
2023-08-24,16:07:10.49,4,14810,
2023-08-24,16:07:10.71,4,21195,
2023-08-24,16:07:10.95,4,22418,
2023-08-24,16:07:11.28,4,14986,
2023-08-24,16:07:11.49,4,33211,
2023-08-24,16:07:11.73,4,1986,
2023-08-24,16:07:11.98,4,54901,
2023-08-24,16:07:12.24,4,44346,
2023-08-24,16:07:12.49,4,22841,
2023-08-24,16:07:12.73,4,57152,
2023-08-24,16:07:12.95,4,14193,
2023-08-24,16:07:13.20,4,57258,
2023-08-24,16:07:13.44,4,55518,
2023-08-24,16:07:13.74,4,13836,
2023-08-24,16:07:13.99,4,49186,
2023-08-24,16:07:14.23,4,23858,
2023-08-24,16:07:14.48,5,48537,
2023-08-24,16:07:14.73,5,19796,
2023-08-24,16:07:14.99,5,59991,
2023-08-24,16:07:15.28,5,51325,
2023-08-24,16:07:15.44,5,19146,
2023-08-24,16:07:15.70,5,28393,
2023-08-24,16:07:15.98,5,9346,
2023-08-24,16:07:16.22,4,19301,
2023-08-24,16:07:16.49,4,39167,
2023-08-24,16:07:16.74,4,20395,
2023-08-24,16:07:16.98,4,53041,
2023-08-24,16:07:17.31,4,49801,
2023-08-24,16:07:17.45,4,28588,
2023-08-24,16:07:17.69,4,25629,
2023-08-24,16:07:17.95,4,20182,
2023-08-24,16:07:18.23,4,3929,
2023-08-24,16:07:18.47,4,2093,
2023-08-24,16:07:18.73,4,11278,
2023-08-24,16:07:18.97,4,10583,
2023-08-24,16:07:19.36,4,41260,
2023-08-24,16:07:19.48,4,25762,
2023-08-24,16:07:19.70,4,4019,
2023-08-24,16:07:19.95,4,31838,
2023-08-24,16:07:20.20,4,53085,
2023-08-24,16:07:20.74,4,9979,
2023-08-24,16:07:20.74,4,9979,
2023-08-24,16:07:20.99,3,18754,
2023-08-24,16:07:21.34,4,6044,
2023-08-24,16:07:21.49,3,53337,
2023-08-24,16:07:21.73,3,22048,
2023-08-24,16:07:21.95,3,48657,
2023-08-24,16:07:22.19,3,11148,
2023-08-24,16:07:22.43,3,24688,
2023-08-24,16:07:22.73,3,36514,
2023-08-24,16:07:22.97,3,35835,
2023-08-24,16:07:23.24,3,17593,
2023-08-24,16:07:23.48,3,50702,
2023-08-24,16:07:23.73,3,14019,
2023-08-24,16:07:23.98,3,59252,
2023-08-24,16:07:24.20,3,38668,
2023-08-24,16:07:24.45,3,59084,
2023-08-24,16:07:24.70,3,46171,
2023-08-24,16:07:24.98,3,65072,
2023-08-24,16:07:25.31,3,62344,
2023-08-24,16:07:25.47,3,46021,
2023-08-24,16:07:25.71,3,31374,
2023-08-24,16:07:25.97,3,37567,
2023-08-24,16:07:26.23,3,27699,
2023-08-24,16:07:26.45,3,34351,
2023-08-24,16:07:26.70,3,54456,
2023-08-24,16:07:26.94,3,53729,
2023-08-24,16:07:27.31,3,37739,
2023-08-24,16:07:27.47,3,54054,
2023-08-24,16:07:27.72,3,33201,
2023-08-24,16:07:27.98,3,9906,
2023-08-24,16:07:28.22,3,10255,
2023-08-24,16:07:28.48,3,36129,
2023-08-24,16:07:28.70,3,58928,
2023-08-24,16:07:28.94,3,58217,
2023-08-24,16:07:29.32,3,14911,
2023-08-24,16:07:29.47,3,57774,
2023-08-24,16:07:29.72,3,45881,
2023-08-24,16:07:29.96,3,46688,
2023-08-24,16:07:30.23,3,35525,
2023-08-24,16:07:30.47,3,36273,
2023-08-24,16:07:30.72,3,57126,
2023-08-24,16:07:30.94,3,14103,
2023-08-24,16:07:31.28,3,11451,
2023-08-24,16:07:31.45,3,55480,
2023-08-24,16:07:31.72,3,26439,
2023-08-24,16:07:31.96,3,25118,
2023-08-24,16:07:32.22,3,40082,
2023-08-24,16:07:32.46,3,39910,
2023-08-24,16:07:32.73,3,51569,
2023-08-24,16:07:32.97,3,52264,
2023-08-24,16:07:33.21,3,48943,
2023-08-24,16:07:33.44,3,52975,
2023-08-24,16:07:33.68,3,50526,
2023-08-24,16:07:33.96,3,765,
2023-08-24,16:07:34.22,3,15799,
2023-08-24,16:07:34.46,3,15043,
2023-08-24,16:07:34.72,3,7904,
2023-08-24,16:07:34.97,3,27917,
2023-08-24,16:07:35.31,3,46171,
2023-08-24,16:07:35.44,3,28618,
2023-08-24,16:07:35.68,3,25723,
2023-08-24,16:07:35.94,3,20144,
2023-08-24,16:07:36.22,3,23892,
2023-08-24,16:07:36.47,3,11412,
2023-08-24,16:07:36.72,3,32259,
2023-08-24,16:07:36.96,3,31578,
2023-08-24,16:07:37.31,3,54456,
2023-08-24,16:07:37.47,3,38133,
2023-08-24,16:07:37.69,3,29228,
2023-08-24,16:07:37.93,3,32638,
2023-08-24,16:07:38.19,3,40721,
2023-08-24,16:07:38.46,3,26792,
2023-08-24,16:07:38.72,3,19595,
2023-08-24,16:07:38.97,3,16230,
2023-08-24,16:07:39.31,3,58928,
2023-08-24,16:07:39.47,3,42621,
2023-08-24,16:07:39.71,3,28470,
2023-08-24,16:07:39.95,3,27247,
2023-08-24,16:07:40.19,3,52132,
2023-08-24,16:07:40.44,3,53621,
2023-08-24,16:07:40.72,3,6206,
2023-08-24,16:07:40.96,3,7527,
2023-08-24,16:07:41.31,3,45701,
2023-08-24,16:07:41.46,3,33916,
2023-08-24,16:07:41.72,3,41055,
2023-08-24,16:07:41.96,3,42246,
2023-08-24,16:07:42.18,3,56819,
2023-08-24,16:07:42.44,3,45462,
2023-08-24,16:07:42.68,3,47655,
2023-08-24,16:07:42.97,3,2864,
2023-08-24,16:07:43.23,3,38239,
2023-08-24,16:07:43.47,3,37419,
2023-08-24,16:07:43.71,3,23392,
2023-08-24,16:07:43.96,2,63188,
2023-08-24,16:07:44.22,2,51614,
2023-08-24,16:07:44.44,2,9090,
2023-08-24,16:07:44.69,3,28086,
2023-08-24,16:07:44.93,3,24804,
2023-08-24,16:07:45.30,3,1527,
2023-08-24,16:07:45.46,2,30347,
2023-08-24,16:07:45.70,2,49088,
2023-08-24,16:07:45.96,2,22513,
2023-08-24,16:07:46.20,2,17429,
2023-08-24,16:07:46.47,2,55485,
2023-08-24,16:07:46.68,2,18640,
2023-08-24,16:07:46.92,2,17794,
2023-08-24,16:07:47.28,2,31159,
2023-08-24,16:07:47.45,3,48773,
2023-08-24,16:07:47.71,3,39590,
2023-08-24,16:07:47.97,3,29335,
2023-08-24,16:07:48.21,3,13080,
2023-08-24,16:07:48.46,3,44976,
2023-08-24,16:07:48.71,3,4175,
2023-08-24,16:07:48.93,3,12943,
2023-08-24,16:07:49.26,3,55892,
2023-08-24,16:07:49.42,3,56608,
2023-08-24,16:07:49.71,3,43054,
2023-08-24,16:07:49.96,3,13995,
2023-08-24,16:07:50.21,3,59238,
2023-08-24,16:07:50.45,3,57362,
2023-08-24,16:07:50.72,3,24557,
2023-08-24,16:07:50.96,3,23220,
2023-08-24,16:07:51.27,3,30878,
2023-08-24,16:07:51.43,3,32746,
2023-08-24,16:07:51.68,3,9590,
2023-08-24,16:07:51.96,2,53732,
2023-08-24,16:07:52.21,2,46260,
2023-08-24,16:07:52.46,2,10268,
2023-08-24,16:07:52.70,3,53862,
2023-08-24,16:07:52.97,6,45846,
2023-08-24,16:07:53.23,10,43695,
2023-08-24,16:07:53.42,12,60285,
2023-08-24,16:07:53.69,13,49139,
2023-08-24,16:07:53.92,13,38415,
2023-08-24,16:07:54.20,13,54838,
2023-08-24,16:07:54.47,13,15363,
2023-08-24,16:07:54.70,14,3232,
2023-08-24,16:07:54.96,17,5333,
2023-08-24,16:07:55.30,19,15246,
2023-08-24,16:07:55.45,20,13136,
2023-08-24,16:07:55.67,20,64659,
2023-08-24,16:07:55.92,20,6855,
2023-08-24,16:07:56.19,21,62,
2023-08-24,16:07:56.45,23,44662,
2023-08-24,16:07:56.70,24,55894,
2023-08-24,16:07:56.96,25,42049,
2023-08-24,16:07:57.29,26,4250,
2023-08-24,16:07:57.45,26,5712,
2023-08-24,16:07:57.70,26,64487,
2023-08-24,16:07:57.92,26,16327,
2023-08-24,16:07:58.17,25,40259,
2023-08-24,16:07:58.43,24,25717,
2023-08-24,16:07:58.69,23,12300,
2023-08-24,16:07:58.96,22,41927,
2023-08-24,16:07:59.30,22,44947,
2023-08-24,16:07:59.46,21,65284,
2023-08-24,16:07:59.70,20,53072,
2023-08-24,16:07:59.94,19,9533,
2023-08-24,16:08:00.18,18,13715,
2023-08-24,16:08:00.42,18,12348,
2023-08-24,16:08:00.66,18,12922,
2023-08-24,16:08:00.95,17,2453,
2023-08-24,16:08:01.29,16,13822,
2023-08-24,16:08:01.45,16,13108,
2023-08-24,16:08:01.71,16,29906,
2023-08-24,16:08:01.95,18,24184,
2023-08-24,16:08:02.20,22,49251,
2023-08-24,16:08:02.42,25,37014,
2023-08-24,16:08:02.67,27,24291,
2023-08-24,16:08:02.92,28,43145,
2023-08-24,16:08:03.20,28,26747,
2023-08-24,16:08:03.45,28,50893,
2023-08-24,16:08:03.70,28,11130,
2023-08-24,16:08:03.94,28,8927,
2023-08-24,16:08:04.30,27,64253,
2023-08-24,16:08:04.44,26,34955,
2023-08-24,16:08:04.67,25,47178,
2023-08-24,16:08:04.91,23,6762,
2023-08-24,16:08:05.17,22,44623,
2023-08-24,16:08:05.45,21,64670,
2023-08-24,16:08:05.69,19,11276,
2023-08-24,16:08:05.96,18,49095,
2023-08-24,16:08:06.21,17,50170,
2023-08-24,16:08:06.45,16,62508,
2023-08-24,16:08:07.04,15,19036,
2023-08-24,16:08:07.05,14,54076,
2023-08-24,16:08:07.18,14,47078,
2023-08-24,16:08:07.42,13,11230,
2023-08-24,16:08:07.71,12,14557,
2023-08-24,16:08:07.95,12,12664,
2023-08-24,16:08:08.27,11,15048,
2023-08-24,16:08:08.44,10,27338,
2023-08-24,16:08:08.70,10,11564,
2023-08-24,16:08:08.96,9,14557,
2023-08-24,16:08:09.18,9,8395,
2023-08-24,16:08:09.42,8,22534,
2023-08-24,16:08:09.66,8,54900,
2023-08-24,16:08:09.94,8,24293,
2023-08-24,16:08:10.29,7,63421,
2023-08-24,16:08:10.45,7,29962,
2023-08-24,16:08:10.70,7,10141,
2023-08-24,16:08:10.95,7,21616,
2023-08-24,16:08:11.19,6,37439,
2023-08-24,16:08:11.41,6,13483,
2023-08-24,16:08:11.66,6,8453,
2023-08-24,16:08:11.93,6,63673,
2023-08-24,16:08:12.27,6,1589,
2023-08-24,16:08:12.45,6,9944,
2023-08-24,16:08:12.70,6,29775,
2023-08-24,16:08:12.95,5,21233,
2023-08-24,16:08:13.19,6,62172,
2023-08-24,16:08:13.46,7,13908,
2023-08-24,16:08:13.67,8,5213,
2023-08-24,16:08:13.91,11,2403,
2023-08-24,16:08:14.26,15,42697,
2023-08-24,16:08:14.44,17,2505,
2023-08-24,16:08:14.70,18,24081,
2023-08-24,16:08:14.94,18,22452,
2023-08-24,16:08:15.20,18,23235,
2023-08-24,16:08:15.44,18,24100,
2023-08-24,16:08:15.69,17,58400,
2023-08-24,16:08:15.91,16,4159,
2023-08-24,16:08:16.24,16,14527,
2023-08-24,16:08:16.42,15,11656,
2023-08-24,16:08:16.69,14,30982,
2023-08-24,16:08:16.94,13,1256,
2023-08-24,16:08:17.20,13,2463,
2023-08-24,16:08:17.44,13,3448,
2023-08-24,16:08:17.70,14,54025,
2023-08-24,16:08:17.94,17,36863,
2023-08-24,16:08:18.25,19,7361,
2023-08-24,16:08:18.41,16,2072,
2023-08-24,16:08:18.91,11,57292,
2023-08-24,16:08:18.95,7,51165,
2023-08-24,16:08:19.19,6,402,
2023-08-24,16:08:19.44,5,19984,
2023-08-24,16:08:19.70,4,22786,
2023-08-24,16:08:19.94,3,50636,
2023-08-24,16:08:20.29,4,27291,
2023-08-24,16:08:20.41,10,37152,
2023-08-24,16:08:20.66,16,55058,
2023-08-24,16:08:20.90,20,11362,
2023-08-24,16:08:21.19,22,43245,
2023-08-24,16:08:21.44,24,24624,
2023-08-24,16:08:21.68,25,21354,
2023-08-24,16:08:21.95,26,57920,
2023-08-24,16:08:22.19,25,63759,
2023-08-24,16:08:22.43,23,22022,
2023-08-24,16:08:22.66,26,484,
2023-08-24,16:08:22.90,30,38132,
2023-08-24,16:08:23.17,33,60642,
2023-08-24,16:08:23.43,35,35907,
2023-08-24,16:08:23.69,37,10191,
2023-08-24,16:08:23.94,37,50102,
2023-08-24,16:08:24.18,38,37625,
2023-08-24,16:08:24.45,37,57532,
2023-08-24,16:08:24.69,27,55271,
2023-08-24,16:08:25.28,18,30122,
2023-08-24,16:08:25.28,12,39521,
2023-08-24,16:08:25.41,9,11558,
2023-08-24,16:08:25.69,7,53097,
2023-08-24,16:08:25.93,7,49723,
2023-08-24,16:08:26.26,10,64478,
2023-08-24,16:08:26.44,16,38938,
2023-08-24,16:08:26.70,23,31065,
2023-08-24,16:08:26.94,28,44038,
2023-08-24,16:08:27.16,31,12220,
2023-08-24,16:08:27.40,34,24269,
2023-08-24,16:08:27.66,36,32362,
2023-08-24,16:08:27.95,38,30388,
2023-08-24,16:08:28.26,35,62554,
2023-08-24,16:08:28.44,25,2568,
2023-08-24,16:08:28.69,16,44081,
2023-08-24,16:08:28.93,11,46603,
2023-08-24,16:08:29.20,9,50300,
2023-08-24,16:08:29.41,8,19580,
2023-08-24,16:08:29.65,11,63838,
2023-08-24,16:08:29.90,17,46508,
2023-08-24,16:08:30.27,23,13924,
2023-08-24,16:08:30.43,27,65095,
2023-08-24,16:08:30.69,29,4262,
2023-08-24,16:08:30.94,28,51182,
2023-08-24,16:08:31.19,20,9644,
2023-08-24,16:08:31.43,14,46487,
2023-08-24,16:08:31.66,12,46886,
2023-08-24,16:08:31.90,14,5382,
2023-08-24,16:08:32.23,19,34399,
2023-08-24,16:08:32.43,23,48421,
2023-08-24,16:08:32.68,19,27649,
2023-08-24,16:08:32.93,12,39175,
2023-08-24,16:08:33.19,9,27972,
2023-08-24,16:08:33.44,6,26539,
2023-08-24,16:08:33.68,5,14665,
2023-08-24,16:08:33.90,5,55667,
2023-08-24,16:08:34.23,8,49480,
2023-08-24,16:08:34.41,17,60665,
2023-08-24,16:08:34.67,25,38158,
2023-08-24,16:08:34.93,30,4558,
2023-08-24,16:08:35.19,34,53557,
2023-08-24,16:08:35.43,37,33225,
2023-08-24,16:08:35.68,31,19664,
2023-08-24,16:08:36.18,19,43821,
2023-08-24,16:08:36.18,13,17638,
2023-08-24,16:08:36.39,10,12452,
2023-08-24,16:08:36.66,7,34006,
2023-08-24,16:08:36.93,6,28251,
2023-08-24,16:08:37.28,5,29065,
2023-08-24,16:08:37.42,5,54439,
2023-08-24,16:08:37.69,9,52054,
2023-08-24,16:08:37.93,14,31519,
2023-08-24,16:08:38.18,17,5683,
2023-08-24,16:08:38.41,19,56897,
2023-08-24,16:08:38.65,18,61238,
2023-08-24,16:08:38.89,13,14404,
2023-08-24,16:08:39.59,9,5900,
2023-08-24,16:08:39.59,7,13315,
2023-08-24,16:08:39.68,11,13063,
2023-08-24,16:08:39.93,20,28826,
2023-08-24,16:08:40.17,27,34283,
2023-08-24,16:08:40.43,32,34601,
2023-08-24,16:08:40.66,35,46761,
2023-08-24,16:08:40.90,37,55373,
2023-08-24,16:08:41.22,35,32477,
2023-08-24,16:08:41.69,25,41907,
2023-08-24,16:08:41.70,16,17004,
2023-08-24,16:08:41.92,11,8155,
2023-08-24,16:08:42.19,10,1314,
2023-08-24,16:08:42.44,13,12810,
2023-08-24,16:08:42.68,22,22528,
2023-08-24,16:08:42.90,28,28901,
2023-08-24,16:08:43.24,31,61498,
2023-08-24,16:08:43.41,24,38473,
2023-08-24,16:08:43.69,15,30021,
2023-08-24,16:08:43.94,10,28361,
2023-08-24,16:08:44.18,9,50604,
2023-08-24,16:08:44.43,14,19586,
2023-08-24,16:08:44.67,23,36355,
2023-08-24,16:08:44.94,29,18969,
2023-08-24,16:08:45.24,33,5779,
2023-08-24,16:08:45.40,36,60801,
2023-08-24,16:08:45.64,38,52424,
2023-08-24,16:08:45.93,37,32289,
2023-08-24,16:08:46.18,29,17366,
2023-08-24,16:08:46.42,19,7977,
2023-08-24,16:08:46.67,13,22773,
2023-08-24,16:08:46.93,10,16803,
2023-08-24,16:08:47.26,9,20902,
2023-08-24,16:08:47.40,13,62386,
2023-08-24,16:08:47.64,21,52934,
2023-08-24,16:08:47.89,27,50617,
2023-08-24,16:08:48.18,32,13837,
2023-08-24,16:08:48.42,31,26353,
2023-08-24,16:08:48.68,22,51580,
2023-08-24,16:08:48.93,14,4982,
2023-08-24,16:08:49.26,10,30868,
2023-08-24,16:08:49.42,9,25690,
2023-08-24,16:08:49.64,12,23764,
2023-08-24,16:08:49.89,18,4806,
2023-08-24,16:08:50.13,24,45725,
2023-08-24,16:08:50.43,29,34752,
2023-08-24,16:08:50.67,33,23933,
2023-08-24,16:08:50.92,35,4495,
2023-08-24,16:08:51.27,38,49397,
2023-08-24,16:08:51.43,39,63267,
2023-08-24,16:08:51.67,34,33593,
2023-08-24,16:08:51.89,22,20900,
2023-08-24,16:08:52.15,15,39647,
2023-08-24,16:08:52.39,11,22128,
2023-08-24,16:08:52.68,9,17550,
2023-08-24,16:08:52.93,7,7271,
2023-08-24,16:08:53.25,10,60441,
2023-08-24,16:08:53.41,17,29033,
2023-08-24,16:08:53.67,25,2206,
2023-08-24,16:08:53.93,31,49007,
2023-08-24,16:08:54.15,35,29812,
2023-08-24,16:08:54.40,35,5154,
2023-08-24,16:08:54.64,25,8532,
2023-08-24,16:08:54.93,16,36736,
2023-08-24,16:08:55.26,11,45361,
2023-08-24,16:08:55.42,9,29154,
2023-08-24,16:08:55.67,7,43563,
2023-08-24,16:08:55.91,10,9846,
2023-08-24,16:08:56.18,17,53930,
2023-08-24,16:08:56.39,25,52361,
2023-08-24,16:08:56.63,29,35915,
2023-08-24,16:08:56.89,32,41356,
2023-08-24,16:08:57.25,34,16848,
2023-08-24,16:08:57.41,36,9045,
2023-08-24,16:08:57.68,35,21818,
2023-08-24,16:08:57.93,26,7845,
2023-08-24,16:08:58.17,16,6771,
2023-08-24,16:08:58.41,12,22579,
2023-08-24,16:08:58.65,9,36422,
2023-08-24,16:08:58.89,8,15853,
2023-08-24,16:08:59.22,12,31955,
2023-08-24,16:08:59.42,20,52736,
2023-08-24,16:08:59.67,27,65408,
2023-08-24,16:08:59.91,31,27280,
2023-08-24,16:09:00.17,34,41774,
2023-08-24,16:09:00.42,36,42266,
2023-08-24,16:09:00.66,33,22697,
2023-08-24,16:09:00.89,22,47602,
2023-08-24,16:09:01.21,14,35320,
2023-08-24,16:09:01.39,11,12672,
2023-08-24,16:09:01.66,8,10908,
2023-08-24,16:09:01.93,8,62240,
2023-08-24,16:09:02.17,13,56191,
2023-08-24,16:09:02.41,21,27337,
2023-08-24,16:09:02.67,28,38548,
2023-08-24,16:09:02.91,31,5050,
2023-08-24,16:09:03.23,33,46378,
2023-08-24,16:09:03.39,28,24046,
2023-08-24,16:09:03.64,18,26309,
2023-08-24,16:09:03.93,12,11225,
2023-08-24,16:09:04.17,9,29034,
2023-08-24,16:09:04.41,9,30116,
2023-08-24,16:09:04.67,15,14675,
2023-08-24,16:09:04.91,24,23476,
2023-08-24,16:09:05.25,29,8351,
2023-08-24,16:09:05.39,32,1502,
2023-08-24,16:09:05.63,28,55434,
2023-08-24,16:09:05.89,18,18391,
2023-08-24,16:09:06.16,12,19826,
2023-08-24,16:09:06.41,9,5447,
2023-08-24,16:09:06.67,8,17772,
2023-08-24,16:09:06.91,12,10212,
2023-08-24,16:09:07.24,21,36033,
2023-08-24,16:09:07.42,27,26115,
2023-08-24,16:09:07.64,31,48464,
2023-08-24,16:09:07.88,30,34281,
2023-08-24,16:09:08.12,21,22118,
2023-08-24,16:09:08.42,13,10837,
2023-08-24,16:09:08.66,10,32064,
2023-08-24,16:09:08.91,9,1717,
2023-08-24,16:09:09.24,14,46197,
2023-08-24,16:09:09.42,22,2023,
2023-08-24,16:09:09.67,29,29450,
2023-08-24,16:09:09.90,32,14871,
2023-08-24,16:09:10.14,31,22826,
2023-08-24,16:09:10.38,21,28273,
2023-08-24,16:09:10.66,14,17533,
2023-08-24,16:09:10.91,10,10862,
2023-08-24,16:09:11.25,8,32661,
2023-08-24,16:09:11.42,9,53260,
2023-08-24,16:09:11.66,15,12447,
2023-08-24,16:09:11.91,23,25022,
2023-08-24,16:09:12.13,28,15600,
2023-08-24,16:09:12.37,30,32815,
2023-08-24,16:09:12.63,23,10315,
2023-08-24,16:09:12.91,15,23101,
2023-08-24,16:09:13.24,11,12767,
2023-08-24,16:09:13.40,9,23943,
2023-08-24,16:09:13.67,11,55724,
2023-08-24,16:09:13.91,16,18621,
2023-08-24,16:09:14.15,24,13523,
2023-08-24,16:09:14.39,31,64637,
2023-08-24,16:09:14.64,35,21186,
2023-08-24,16:09:14.88,38,12054,
2023-08-24,16:09:15.25,40,50052,
2023-08-24,16:09:15.41,41,62546,
2023-08-24,16:09:15.66,43,32420,
2023-08-24,16:09:15.92,43,12961,
2023-08-24,16:09:16.16,37,14276,
2023-08-24,16:09:16.42,24,40864,
2023-08-24,16:09:16.64,16,58967,
2023-08-24,16:09:16.88,12,8475,
2023-08-24,16:09:17.21,10,11988,
2023-08-24,16:09:17.41,12,50519,
2023-08-24,16:09:17.66,20,5873,
2023-08-24,16:09:17.91,28,15759,
2023-08-24,16:09:18.15,33,35779,
2023-08-24,16:09:18.42,32,39975,
2023-08-24,16:09:18.67,22,768,
2023-08-24,16:09:18.89,14,49149,
